Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Price,PER,ROE,PER_Rank,ROE_Rank,Magic_Score
011070,KR7011070000,LG이노텍,KOSPI,,559000,2,-8000,-1.41,579000,581000,557000,43117,24467196000,13229912813000,23667107,STK,554000,19.77,14.13,978.0,488.0,1466.0
002990,KR7002990000,금호건설,KOSPI,,16930,2,-170,-0.99,17350,17670,16300,4564801,77552082195,630811359820,37259974,STK,16540,7.97,2.8,509.0,958.0,1467.0
263690,KR7263690000,디알젬,KOSDAQ,우량기업부,5050,2,-50,-0.98,5100,5100,5050,1146,5806470,57194330500,11325610,KSQ,5040,4.65,-46.84,206.0,1261.5,1467.5
007690,KR7007690001,국도화학,KOSPI,,40700,1,900,2.26,39800,41450,39500,20078,821123575,376915862400,9260832,STK,40700,7.14,0.95,433.5,1034.5,1468.0
104040,KR7104040001,디에스엠,KOSDAQ,벤처기업부,2540,2,-10,-0.39,2540,2595,2475,8169,20514715,68106455100,26813565,KSQ,2515,34.93,18.47,1136.0,332.0,1468.0
009160,KR7009160003,SIMPAC,KOSPI,,5080,2,-20,-0.39,5060,5150,5060,34054,174150970,332084517440,65370968,STK,5090,14.34,8.93,844.5,629.0,1473.5
042500,KR7042500009,링네트,KOSDAQ,우량기업부,4370,3,0,0.0,4375,4405,4335,17345,75663400,97412299280,22291144,KSQ,4395,10.03,4.56,644.5,830.5,1475.0
104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,31450,2,-350,-1.1,31950,32050,31350,6920,218425900,396521600000,12608000,KSQ,30950,7.19,0.95,441.0,1034.5,1475.5
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,1925,1,8,0.42,1925,2015,1884,124843,244119932,51935737700,26979604,KSQ,1923,9.52,4.55,611.5,865.5,1477.0
214320,KR7214320004,이노션,KOSPI,,18880,1,20,0.11,19090,19090,18790,11800,223170280,755200000000,40000000,STK,18790,5.88,-6.29,316.0,1161.5,1477.5
068270,KR7068270008,셀트리온,KOSPI,,189200,1,2900,1.56,187500,191100,186600,155507,29463892050,44011169699200,232617176,STK,187000,28.47,17.14,1096.0,381.5,1477.5
043150,KR7043150002,바텍,KOSDAQ,우량기업부,18770,1,250,1.35,18860,18910,18540,13222,247863970,278814385120,14854256,KSQ,18640,4.83,-46.84,219.5,1261.5,1481.0
069960,KR7069960003,현대백화점,KOSPI,,93300,1,600,0.65,93400,95100,92000,47173,4418531600,2012006289600,21564912,STK,94700,9.17,3.96,586.0,896.0,1482.0
259630,KR7259630002,엠플러스,KOSDAQ,우량기업부,9360,1,210,2.3,9230,9430,9120,21408,198367630,114401626560,12222396,KSQ,9300,4.36,-51.02,185.0,1297.0,1482.0
002240,KR7002240000,고려제강,KOSPI,,17400,2,-70,-0.4,17720,17720,17250,2930,50897140,469800000000,27000000,STK,17270,9.59,4.55,618.0,865.5,1483.5
042700,KR7042700005,한미반도체,KOSPI,,210750,2,-2750,-1.29,215500,218500,208000,105179,22320258500,20087046150000,95312200,STK,210500,90.34,26.37,1259.0,227.5,1486.5
010660,KR7010660009,화천기계,KOSPI,,2900,1,30,1.05,2870,2920,2845,31207,90018520,63800000000,22000000,STK,2900,11.69,6.85,739.5,747.5,1487.0
294870,KR7294870001,IPARK현대산업개발,KOSPI,,23150,1,350,1.54,22750,23250,22500,19772,454690100,1525754689500,65907330,STK,23200,8.3,2.8,529.5,958.0,1487.5
000810,KR7000810002,삼성화재,KOSPI,,681000,1,24000,3.65,660000,691500,657000,67529,45913315500,30404929113000,44647473,STK,701000,16.87,12.26,924.0,563.5,1487.5
219550,KR7219550001,디와이디,KOSDAQ,관리종목(소속부없음),1217,2,-10,-0.81,1249,1249,1200,1893,2317245,50358498570,41379210,KSQ,1223,61.15,20.19,1221.0,272.5,1493.5
475150,KR7475150009,SK이터닉스,KOSPI,,51000,1,100,0.2,51800,51900,50000,309990,15818895600,1737417204000,34067004,STK,49850,226.59,29.45,1298.0,198.0,1496.0
339770,KR7339770000,교촌에프앤비,KOSPI,,3850,1,10,0.26,3860,3870,3805,10837,41505635,192365558000,49965080,STK,3815,12.72,6.94,790.0,706.5,1496.5
030960,KR7030960009,양지사,KOSDAQ,중견기업부,4560,2,-40,-0.87,4600,4610,4520,22777,103687226,72868800000,15980000,KSQ,4600,95.83,24.78,1263.0,234.0,1497.0
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,8260,2,-180,-2.13,8480,8670,8250,42137,352026540,66514558600,8052610,KSQ,8190,5.87,-9.33,314.5,1184.0,1498.5
004250,KR7004250007,NPC,KOSPI,,3015,1,5,0.17,3015,3040,3000,633,1908845,110710800000,36720000,STK,3015,8.04,1.71,514.0,987.5,1501.5
001740,KR7001740000,SK네트웍스,KOSPI,,6380,1,140,2.24,6370,6530,6330,524559,3366652260,1279789011820,200593889,STK,6400,11.64,6.69,735.0,769.0,1504.0
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1084,1,4,0.37,1098,1098,1060,34057,36685814,54758671920,50515380,KSQ,1068,10.37,4.56,674.5,830.5,1505.0
221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,2015,2,-5,-0.25,2025,2030,1976,3121,6292593,37681630415,18700561,KSQ,2015,9.64,4.28,622.0,885.0,1507.0
041440,KR7041440009,현대에버다임,KOSDAQ,우량기업부,6470,1,50,0.78,6440,6530,6330,11903,76661540,115435876640,17841712,KSQ,6540,12.09,6.85,761.5,747.5,1509.0
002230,KR7002230001,피에스텍,KOSDAQ,우량기업부,5100,2,-40,-0.78,5110,5200,5040,10878,55275870,93947457000,18421070,KSQ,5010,4.73,-51.02,212.5,1297.0,1509.5
268280,KR7268280005,미원에스씨,KOSPI,,129800,2,-100,-0.08,130400,130700,128400,215,27823700,649000000000,5000000,STK,131400,7.51,0.95,478.0,1034.5,1512.5
298830,KR7298830001,슈어소프트테크,KOSDAQ,우량기업부,4235,1,30,0.71,4225,4300,4150,52932,222501745,226396743265,53458499,KSQ,4175,19.42,12.6,973.0,540.0,1513.0
307280,KR7307280008,원바이오젠,KOSDAQ,벤처기업부,6100,2,-50,-0.81,6070,6270,6020,4132,25123050,43277224700,7094627,KSQ,6120,5.19,-46.84,251.5,1261.5,1513.0
298000,KR7298000001,효성화학,KOSPI,,56000,3,0,0.0,57100,57200,55500,7934,445840600,212341416000,3791811,STK,54800,7.53,0.95,480.0,1034.5,1514.5
064350,KR7064350002,현대로템,KOSPI,,123100,1,200,0.16,123600,125600,121500,80284,9895061100,13435416268300,109142293,STK,126700,17.12,9.73,927.0,587.5,1514.5
009180,KR7009180001,한솔로지스틱스,KOSPI,,2795,1,5,0.18,2790,2805,2770,27850,77831724,78695530875,28155825,STK,2780,6.67,-0.78,384.0,1131.0,1515.0
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,1880,1,24,1.29,1851,1885,1816,62216,115659660,56376682360,29987597,KSQ,1873,14.19,7.72,841.0,674.5,1515.5
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3740,2,-30,-0.8,3730,3800,3620,947353,3533625685,263570429980,70473377,KSQ,3710,18.28,11.99,949.0,566.5,1515.5
376300,KR7376300000,디어유,KOSDAQ,우량기업부,18220,1,450,2.53,17940,18310,17810,19284,349854680,432513757320,23738406,KSQ,17820,11.65,6.04,736.0,781.0,1517.0
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,14120,1,130,0.93,13990,14340,13990,11589,163648180,291909904720,20673506,KSQ,14090,7.59,0.95,482.5,1034.5,1517.0
010950,KR7010950004,S-Oil,KOSPI,,152500,1,1600,1.06,148900,154800,145300,118150,17824566050,17168875780000,112582792,STK,148500,11.36,5.87,731.5,786.0,1517.5
336680,KR7336680004,탑런토탈솔루션,KOSDAQ,중견기업부,2745,1,10,0.37,2735,2745,2730,6535,17892275,107454556710,39145558,KSQ,2735,45.58,18.47,1186.0,332.0,1518.0
011780,KR7011780004,금호석유화학,KOSPI,,134500,1,7300,5.74,129000,136300,125500,75897,10193809600,3383660212500,25157325,STK,132900,7.61,0.95,485.0,1034.5,1519.5
060250,KR7060250008,NHN KCP,KOSDAQ,우량기업부,14740,1,80,0.55,14800,14870,14490,80079,1177142740,591967406140,40160611,KSQ,14600,10.66,4.56,691.0,830.5,1521.5
000670,KR7000670000,영풍,KOSPI,,40200,1,300,0.75,39700,40700,39000,10724,428552900,740109456600,18410683,STK,39750,7.13,-0.02,432.0,1089.5,1521.5
058430,KR7058430000,포스코스틸리온,KOSPI,,4700,1,170,3.75,4680,4940,4385,820318,3850609655,282000000000,60000000,STK,4630,15.75,8.93,894.5,629.0,1523.5
007540,KR7007540008,샘표,KOSPI,,43100,2,-250,-0.58,43350,43350,42850,660,28446300,123946980000,2875800,STK,42850,13.31,6.94,817.0,706.5,1523.5
263770,KR7263770000,유에스티,KOSDAQ,우량기업부,1656,1,34,2.1,1622,1658,1600,7157,11781245,39247484832,23700172,KSQ,1622,10.2,4.55,658.5,865.5,1524.0
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4995,2,-15,-0.3,5010,5050,4960,28324,141645445,202752524520,40591096,KSQ,4955,10.7,4.56,695.0,830.5,1525.5
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9400,3,0,0.0,9400,9420,9340,963,9031980,86394319000,9190885,KSQ,9400,6.85,-0.44,401.0,1126.0,1527.0
042000,KR7042000000,카페24,KOSDAQ,우량기업부,16070,1,30,0.19,16190,16420,16000,13055,210157680,388543175830,24178169,KSQ,15880,10.73,4.56,697.0,830.5,1527.5
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,4640,2,-10,-0.22,4655,4680,4610,38607,179444740,299355098400,64516185,KSQ,4650,13.52,6.94,822.0,706.5,1528.5
124500,KR7124500000,아이티센글로벌,KOSDAQ,우량기업부,32650,2,-1100,-3.26,33800,34250,32450,135986,4481304200,757627806550,23204527,KSQ,32850,10.77,4.56,698.5,830.5,1529.0
006260,KR7006260004,LS,KOSPI,,292000,2,-4500,-1.52,301500,303000,288000,29570,8663370750,9110400000000,31200000,STK,292500,21.6,13.13,1004.0,525.5,1529.5
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,1941,1,6,0.31,1960,1982,1930,18217,35400494,121192158000,62438000,KSQ,1905,5.93,-11.73,319.0,1212.5,1531.5
383310,KR7383310000,에코프로에이치엔,KOSDAQ,우량기업부,22650,2,-150,-0.66,23050,23250,22500,55648,1267890875,475082209800,20974932,KSQ,22350,29.8,14.72,1105.0,428.5,1533.5
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,8710,1,40,0.46,8750,8820,8590,37029,321644090,96731761880,11105828,KSQ,8470,21.28,12.6,999.0,540.0,1539.0
354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,27200,2,-400,-1.45,29800,29800,27000,11042,304143525,173845563200,6391381,KSQ,27050,53.14,18.47,1208.0,332.0,1540.0
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,70500,2,-700,-0.98,73200,73900,70200,33574,2411326800,514544038500,7298497,KSQ,69400,35.07,16.5,1138.0,404.0,1542.0
207940,KR7207940008,삼성바이오로직스,KOSPI,,1485000,2,-16000,-1.07,1501000,1505000,1485000,7257,10867188500,68742062235000,46290951,STK,1466000,40.5,17.14,1163.0,381.5,1544.5
078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,4145,1,15,0.36,4265,4265,4060,22617,92670370,76371388735,18424943,KSQ,4025,11.8,4.77,747.0,798.5,1545.5
0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,22700,2,-500,-2.16,23850,24000,22600,33823,775791025,1468035354700,64671161,KSQ,22500,36.0,16.5,1143.0,404.0,1547.0
123690,KR7123690000,한국화장품,KOSPI,,6430,1,120,1.9,6400,6480,6310,16997,108953420,103317240000,16068000,STK,6320,114.91,20.19,1276.0,272.5,1548.5
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,15780,1,30,0.19,15800,15990,15260,8557,134179890,180055038960,11410332,KSQ,15660,11.09,4.56,718.0,830.5,1548.5
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,7070,2,-50,-0.7,7120,7140,7000,3031,21371340,74011524370,10468391,KSQ,7050,6.44,-9.33,365.0,1184.0,1549.0
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,26450,2,-300,-1.12,26950,26950,26400,2953,78396450,237293820950,8971411,KSQ,26150,5.66,-46.84,290.5,1261.5,1552.0
032350,KR7032350001,롯데관광개발,KOSPI,,12890,2,-500,-3.73,13390,13390,12850,117233,1520428105,1027661153620,79725458,STK,12570,18.99,9.62,961.0,591.5,1552.5
001430,KR7001430008,세아베스틸지주,KOSPI,,40250,1,50,0.12,40650,41000,40000,27983,1131549750,1443450289750,35862119,STK,40500,16.38,8.88,912.0,641.0,1553.0
009270,KR7009270000,신원,KOSPI,,1179,1,15,1.29,1175,1205,1165,373031,441631562,135314293347,114770393,STK,1162,29.79,14.5,1104.0,450.0,1554.0
096250,KR7096250006,와이즈넛,KOSDAQ,기술성장기업부,5560,2,-40,-0.71,5720,5740,5560,2759,15478070,65690738360,11814881,KSQ,5430,21.98,12.6,1015.0,540.0,1555.0
125490,KR7125490003,한라캐스트,KOSDAQ,벤처기업부,10580,2,-110,-1.03,10730,11070,10410,446240,4801443315,386194884160,36502352,KSQ,10070,62.55,18.47,1223.0,332.0,1555.0
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),10280,0,0,0.0,0,0,0,0,0,159196994920,15486089,KSQ,10280,63.85,18.47,1224.0,332.0,1556.0
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,41700,2,-150,-0.36,42400,43450,40300,192176,8136807775,685919505300,16448909,KSQ,42100,15.85,8.43,898.0,661.5,1559.5
006890,KR7006890008,태경케미컬,KOSPI,,5120,2,-30,-0.58,5150,5220,5060,13893,70863840,59392000000,11600000,STK,5100,8.29,0.95,527.5,1034.5,1562.0
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3500,2,-25,-0.71,3530,3535,3480,9096,31842650,66500000000,19000000,KSQ,3470,11.57,4.56,734.0,830.5,1564.5
007590,KR7007590003,동방아그로,KOSPI,,5600,3,0,0.0,5650,5650,5570,891,4986400,76258431200,13617577,STK,5590,8.33,0.95,531.0,1034.5,1565.5
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,3330,2,-70,-2.06,3410,3410,3260,184598,612038915,68558040000,20588000,KSQ,3320,10.31,3.77,668.0,903.0,1571.0
006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,4625,2,-40,-0.86,4665,4680,4610,13225,61511265,68750625000,14865000,KSQ,4585,5.86,-46.84,312.5,1261.5,1574.0
006650,KR7006650006,대한유화,KOSPI,,100200,1,8200,8.91,92900,104000,92100,38122,3823621900,651300000000,6500000,STK,96500,8.51,0.95,540.0,1034.5,1574.5
029530,KR7029530003,신도리코,KOSPI,,40350,1,200,0.5,40150,40650,40150,533,21507050,392029665150,9715729,STK,40050,10.27,3.63,664.5,912.0,1576.5
038070,KR7038070009,서린바이오,KOSDAQ,중견기업부,4245,2,-20,-0.47,4265,4265,4215,5409,22906185,39481369620,9300676,KSQ,4260,43.03,16.5,1174.0,404.0,1578.0
023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,7270,1,30,0.41,7330,7330,7180,1293,9328530,91602000000,12600000,KSQ,7170,8.59,0.95,544.0,1034.5,1578.5
484590,KR7484590005,삼양컴텍,KOSDAQ,벤처기업부,6530,1,40,0.62,6500,6660,6480,26668,173922120,269104238500,41210450,KSQ,6550,10.69,4.28,694.0,885.0,1579.0
178780,KR7178780003,일월지엠엘,KOSDAQ,벤처기업부,2310,2,-25,-1.07,2330,2395,2305,3586,8341635,43056540450,18639195,KSQ,2320,10.04,3.12,646.0,935.0,1581.0
136480,KR7136480001,하림,KOSDAQ,우량기업부,2645,1,5,0.19,2650,2655,2635,47151,124767657,280924661790,106209702,KSQ,2645,15.29,6.94,879.0,706.5,1585.5
003780,KR7003780004,진양산업,KOSPI,,3900,1,15,0.39,3885,3905,3840,10040,38816295,50700000000,13000000,STK,3860,8.67,0.95,551.0,1034.5,1585.5
006360,KR7006360002,GS건설,KOSPI,,33250,1,1000,3.1,32650,33650,31550,688639,22603117575,2845584542500,85581490,STK,33650,22.07,11.86,1016.0,570.0,1586.0
138360,KR7138360003,앤로보틱스,KOSDAQ,벤처기업부,1700,1,12,0.71,1688,1730,1688,57013,97042371,149555687800,87973934,KSQ,1692,14.1,6.85,839.0,747.5,1586.5
044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,11080,1,90,0.82,11490,11490,10960,1539,17051000,85154509000,7685425,KSQ,10930,6.87,-9.33,403.5,1184.0,1587.5
014820,KR7014820005,동원시스템즈,KOSPI,,22250,1,750,3.49,21750,22650,21550,26674,594552825,645056024500,28991282,STK,22050,10.19,3.21,656.0,932.0,1588.0
007330,KR7007330004,푸른저축은행,KOSDAQ,투자주의환기종목(소속부없음),10110,1,110,1.1,10230,10230,10020,735,7401670,152487108000,15082800,KSQ,10100,7.14,-5.46,433.5,1155.5,1589.0
006880,KR7006880009,신송홀딩스,KOSPI,,4385,1,15,0.34,4395,4410,4335,6641,29032480,51869542330,11828858,STK,4395,7.26,-2.27,449.0,1143.5,1592.5
443060,KR7443060009,HD현대마린솔루션,KOSPI,,204000,1,5000,2.51,199800,205500,199800,13217,2686526800,9146025840000,44833460,STK,205000,27.48,13.42,1087.0,508.0,1595.0
003240,KR7003240009,태광산업,KOSPI,,953000,1,20000,2.14,947000,959000,920000,751,707613000,1061070200000,1113400,STK,937000,8.79,0.95,560.5,1034.5,1595.0
0010V0,KR70010V0005,제이피아이헬스케어,KOSDAQ,벤처기업부,8570,2,-160,-1.83,8760,8810,8470,825,7125390,43753278000,5105400,KSQ,8670,6.15,-46.84,335.0,1261.5,1596.5
009190,KR7009190000,대양금속,KOSPI,,1318,1,3,0.23,1313,1318,1250,120896,156636684,57973910450,43986275,STK,1305,11.55,4.55,733.0,865.5,1598.5
280360,KR7280360009,롯데웰푸드,KOSPI,,144700,2,-3900,-2.62,148500,148500,144400,7965,1167630550,1331901857800,9204574,STK,145000,15.74,6.94,892.5,706.5,1599.0
000210,KR7000210005,DL,KOSPI,,54600,1,3400,6.64,51200,54600,50800,60066,3206064500,1144191266400,20955884,STK,55400,8.89,0.95,565.0,1034.5,1599.5
052460,KR7052460003,아이크래프트,KOSDAQ,벤처기업부,4625,2,-25,-0.54,4765,4850,4440,254443,1167215586,67561704000,14607936,KSQ,4550,12.26,4.56,769.5,830.5,1600.0
081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,2685,1,20,0.75,2680,2730,2645,30613,82205730,65160659370,24268402,KSQ,2665,19.45,8.93,974.0,629.0,1603.0
484870,KR7484870001,엠앤씨솔루션,KOSPI,,17270,2,-430,-2.43,17690,17690,16650,70410,1205855395,474263559000,27461700,STK,17320,11.1,4.28,719.5,885.0,1604.5
294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,26650,2,-950,-3.44,27400,27600,26250,47824,1281502300,268944657800,10091732,KSQ,26850,12.37,4.56,775.0,830.5,1605.5
323410,KR7323410001,카카오뱅크,KOSPI,,22050,1,150,0.68,21950,22500,21700,383487,8512121350,10520505635850,477120437,STK,21750,19.05,8.71,962.0,645.0,1607.0
097230,KR7097230007,HJ중공업,KOSPI,,16140,1,220,1.38,16080,16310,15720,70507,1128296900,1457366852160,90295344,STK,16060,10.11,2.8,649.0,958.0,1607.0
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,29500,1,500,1.72,29500,29900,29100,23456,691583950,810776466000,27483948,KSQ,29450,27.55,13.34,1088.0,520.5,1608.5
059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,3880,2,-15,-0.39,3915,3935,3845,19701,76331290,105425206600,27171445,KSQ,3855,6.28,-46.84,348.0,1261.5,1609.5
000080,KR7000080002,하이트진로,KOSPI,,15700,1,190,1.23,15610,15830,15430,40762,641060195,1101097692700,70133611,STK,15560,23.54,11.18,1033.0,577.0,1610.0
085670,KR7085670008,뉴프렉스,KOSDAQ,우량기업부,2970,3,0,0.0,3010,3010,2945,4393,13036415,72767260170,24500761,KSQ,2910,7.08,-9.33,428.0,1184.0,1612.0
448900,KR7448900001,한국피아이엠,KOSDAQ,기술성장기업부,46000,2,-150,-0.33,46400,46700,45200,14543,666396375,279425022000,6074457,KSQ,45500,125.69,18.47,1280.0,332.0,1612.0
064240,KR7064240005,홈캐스트,KOSDAQ,벤처기업부,1866,1,6,0.32,1880,1884,1800,12775,23754453,64739472366,34694251,KSQ,1762,24.47,11.9,1046.0,568.0,1614.0
033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,3055,2,-45,-1.45,3075,3120,3025,36249,110459421,58394589760,19114432,KSQ,3025,7.4,-5.46,462.0,1155.5,1617.5
039570,KR7039570007,HDC랩스,KOSPI,,7630,1,70,0.93,7560,7670,7560,2133,16224820,198056495630,25957601,STK,7540,10.23,2.8,661.0,958.0,1619.0
353200,KR7353200009,대덕전자,KOSPI,,105000,2,-3900,-3.58,110500,111700,104500,187457,20010141500,5188777125000,49416925,STK,101300,34.32,14.13,1132.0,488.0,1620.0
014990,KR7014990006,인디에프,KOSPI,,4250,1,80,1.92,4150,4480,3935,803459,3421677600,63846045750,15022599,STK,4270,41.46,14.5,1170.0,450.0,1620.0
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,4980,2,-5,-0.1,4990,5010,4945,453,2256090,67302254820,13514509,KSQ,4970,59.17,16.5,1217.0,404.0,1621.0
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5560,1,70,1.28,5500,5560,5410,2637,14567190,73801916560,13273726,KSQ,5430,7.44,-5.46,467.5,1155.5,1623.0
004700,KR7004700001,조광피혁,KOSPI,,64700,2,-300,-0.46,65000,65000,64500,5,323800,430199228600,6649138,STK,64500,43.0,14.5,1173.0,450.0,1623.0
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,1645,1,2,0.12,1621,1646,1621,980,1607399,36644148310,22276078,KSQ,1650,17.74,7.46,943.0,681.0,1624.0
001520,KR7001520006,동양,KOSPI,,1068,1,21,2.01,1060,1077,1058,26915,28704080,114406330176,107122032,STK,1069,10.91,3.29,705.0,920.0,1625.0
005490,KR7005490008,POSCO홀딩스,KOSPI,,341000,1,11000,3.33,333000,346500,327500,139243,47315225250,27021360707000,79241527,STK,341500,20.4,8.88,985.0,641.0,1626.0
006910,KR7006910004,보성파워텍,KOSDAQ,우량기업부,6820,2,-10,-0.15,7030,7030,6710,275018,1873305630,335065399680,49129824,KSQ,6710,19.12,8.43,965.0,661.5,1626.5
236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,54000,2,-700,-1.28,55800,55800,53800,5873,318431800,376612794000,6974311,KSQ,53000,7.22,-9.33,444.5,1184.0,1628.5
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7270,2,-80,-1.09,7350,7350,7270,408,2973120,66157000000,9100000,KSQ,7300,15.37,6.85,883.0,747.5,1630.5
125020,KR7125020008,티씨머티리얼즈,KOSDAQ,중견기업부,6020,2,-150,-2.43,6470,6730,6020,511536,3256996480,210932071000,35038550,KSQ,5860,19.28,8.43,969.0,661.5,1630.5
023450,KR7023450000,동남합성,KOSPI,,31300,2,-150,-0.48,32300,32300,31300,994,31350500,109550000000,3500000,STK,31550,9.3,0.95,596.5,1034.5,1631.0
267260,KR7267260008,HD현대일렉트릭,KOSPI,,703000,2,-8000,-1.13,723000,725000,692000,58436,41164543500,25341135905000,36047135,STK,705500,29.89,13.13,1106.0,525.5,1631.5
103140,KR7103140000,풍산,KOSPI,,77800,1,600,0.78,77900,78800,76600,31134,2421925450,2180288828400,28024278,STK,78500,10.9,3.27,704.0,929.0,1633.0
108230,KR7108230004,톱텍,KOSDAQ,우량기업부,3105,2,-10,-0.32,3125,3160,3090,85648,266442100,118062175725,38023245,KSQ,3120,15.52,6.85,886.5,747.5,1634.0
099520,KR7099520009,DGI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,58141862016,45281824,KSQ,1284,75.53,16.58,1244.0,391.0,1635.0
005860,KR7005860002,한일사료,KOSDAQ,우량기업부,2420,1,10,0.41,2395,2430,2360,163747,391143209,95356917700,39403685,KSQ,2400,17.27,6.94,931.0,706.5,1637.5
001250,KR7001250000,GS글로벌,KOSPI,,2675,1,70,2.69,2620,2695,2580,112191,295296777,220777818700,82533764,STK,2630,14.37,5.7,849.0,792.5,1641.5
215000,KR7215000001,골프존,KOSDAQ,우량기업부,37250,1,1250,3.47,36600,37500,36450,11114,412223550,233759208750,6275415,KSQ,36850,11.69,3.77,739.5,903.0,1642.5
